customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-11711,Male,1,No,No,30,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,82.67,2258.02,Yes
CUST-11712,Male,0,Yes,No,8,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,83.88,667.34,No
CUST-11713,Female,0,No,Yes,57,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),58.05,3365.64,No
CUST-11714,Female,0,Yes,No,6,Yes,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),67.33,381.89,No
CUST-11715,Female,1,Yes,No,22,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,88.59,1928.04,No
CUST-11716,Female,0,No,No,24,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.84,1170.0,No
CUST-11717,Male,0,No,No,3,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),27.42,84.82,No
CUST-11718,Female,0,No,No,13,Yes,Fiber optic,Yes,No,One year,No,Bank transfer (automatic),95.45,1140.9,Yes
CUST-11719,Female,0,Yes,No,1,Yes,DSL,No internet service,No internet service,One year,No,Electronic check,68.3,71.12,No
CUST-11720,Female,0,No,No,69,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),92.4,6047.09,No
CUST-11721,Female,0,Yes,No,20,Yes,No,Yes,No,One year,No,Mailed check,24.92,502.81,No
CUST-11722,Male,0,Yes,No,38,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,98.85,3475.94,Yes
CUST-11723,Female,0,Yes,Yes,13,Yes,Fiber optic,No internet service,No,One year,No,Mailed check,75.22,899.78,No
CUST-11724,Male,0,No,Yes,0,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,84.09,,Yes
CUST-11725,Female,0,Yes,No,7,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.64,384.47,No
CUST-11726,Male,0,No,No,1,Yes,No,No internet service,Yes,One year,Yes,Electronic check,27.46,25.52,No
CUST-11727,Male,1,Yes,No,57,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,991.14,No
CUST-11728,Female,0,Yes,No,11,Yes,DSL,No internet service,No,Month-to-month,No,Mailed check,66.54,697.67,No
CUST-11729,Female,0,No,No,18,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,87.76,1498.38,Yes
CUST-11730,Female,0,Yes,No,8,Yes,DSL,No,No internet service,Two year,No,Bank transfer (automatic),74.93,604.4,No
CUST-11731,Female,0,No,No,9,Yes,Fiber optic,No internet service,Yes,One year,Yes,Electronic check,105.22,943.37,No
CUST-11732,Male,1,Yes,No,72,Yes,DSL,No internet service,Yes,Two year,Yes,Credit card (automatic),48.28,3294.45,No
CUST-11733,Female,0,Yes,No,72,Yes,DSL,No,No internet service,Two year,No,Credit card (automatic),43.03,3041.13,No
CUST-11734,Female,0,Yes,No,1,Yes,DSL,Yes,No,One year,Yes,Bank transfer (automatic),66.36,60.76,No
CUST-11735,Female,0,No,No,3,Yes,DSL,No,No,Two year,No,Electronic check,59.0,161.04,No
CUST-11736,Female,0,No,No,8,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),40.42,305.65,No
CUST-11737,Male,0,No,No,57,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),50.34,2610.8,No
CUST-11738,Male,0,Yes,Yes,32,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,49.26,1481.48,Yes
CUST-11739,Female,1,Yes,No,0,Yes,DSL,No,No,Month-to-month,No,Bank transfer (automatic),42.43,,No
CUST-11740,Male,1,Yes,No,8,Yes,Fiber optic,No,Yes,One year,No,Electronic check,113.92,919.56,No
CUST-11741,Female,0,Yes,No,43,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card (automatic),90.44,3688.09,No
CUST-11742,Female,0,No,No,1,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,56.56,53.8,No
CUST-11743,Female,0,Yes,No,7,No,Fiber optic,No internet service,No,Two year,No,Electronic check,65.81,451.06,Yes
CUST-11744,Female,0,No,No,45,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card (automatic),118.81,4928.29,No
CUST-11745,Female,0,Yes,No,11,Yes,DSL,No,No,Two year,Yes,Mailed check,48.71,561.43,No
CUST-11746,Female,0,No,No,6,Yes,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,35.12,216.39,No
CUST-11747,Male,0,No,Yes,72,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.09,4251.07,Yes
CUST-11748,Female,1,No,Yes,1,No,Fiber optic,No,No,One year,Yes,Credit card (automatic),66.11,61.26,Yes
CUST-11749,Male,1,Yes,No,72,Yes,DSL,No internet service,No,Two year,Yes,Electronic check,53.37,3560.11,No
CUST-11750,Male,0,No,No,7,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),18.0,122.05,No
CUST-11751,Female,0,No,No,6,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,94.4,529.14,Yes
CUST-11752,Female,0,Yes,Yes,16,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,31.21,514.17,Yes
CUST-11753,Male,0,No,No,22,Yes,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),81.51,1685.43,No
CUST-11754,Female,0,Yes,No,10,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,82.97,763.17,No
CUST-11755,Female,0,Yes,No,23,No,DSL,No,No,Two year,No,Credit card (automatic),39.69,886.78,No
CUST-11756,Male,0,Yes,No,8,Yes,DSL,No,No,Month-to-month,Yes,Credit card (automatic),49.73,397.51,No
CUST-11757,Female,0,Yes,No,20,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),70.96,1282.15,Yes
CUST-11758,Male,0,No,No,19,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Credit card (automatic),87.79,1526.29,No
CUST-11759,Female,0,No,No,7,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,97.67,703.31,Yes
CUST-11760,Male,0,Yes,No,46,Yes,Fiber optic,No,No internet service,One year,Yes,Bank transfer (automatic),46.98,2209.67,No
CUST-11761,Female,0,Yes,No,32,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),27.55,811.97,No
CUST-11762,Male,0,Yes,No,72,Yes,Fiber optic,No internet service,No,Two year,Yes,Credit card (automatic),92.74,6182.05,No
CUST-11763,Female,1,Yes,Yes,19,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,76.2,1478.96,No
CUST-11764,Male,0,No,No,23,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),22.55,539.19,No
CUST-11765,Female,0,No,No,15,Yes,Fiber optic,No internet service,Yes,One year,Yes,Credit card (automatic),73.13,992.95,Yes
CUST-11766,Male,0,No,Yes,25,Yes,DSL,Yes,No internet service,One year,No,Credit card (automatic),70.87,1835.55,No
CUST-11767,Female,0,No,No,0,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card (automatic),58.51,,No
CUST-11768,Male,0,No,Yes,12,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,86.48,1039.95,Yes
CUST-11769,Male,0,Yes,No,51,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),24.76,1201.86,No
CUST-11770,Female,0,Yes,Yes,6,Yes,DSL,No,No internet service,Two year,No,Bank transfer (automatic),52.2,284.61,No
CUST-11771,Female,0,Yes,No,32,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.92,2318.61,No
CUST-11772,Female,0,Yes,Yes,50,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),96.24,4455.42,No
CUST-11773,Male,0,No,No,14,Yes,DSL,No internet service,No,Month-to-month,No,Credit card (automatic),48.19,642.65,No
CUST-11774,Female,0,No,Yes,20,Yes,DSL,No,Yes,One year,Yes,Electronic check,47.49,874.46,No
CUST-11775,Female,1,Yes,No,37,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.64,3033.75,No
CUST-11776,Male,0,No,No,13,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,92.53,1218.2,No
CUST-11777,Female,0,Yes,No,26,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,95.33,2446.09,No
CUST-11778,Male,0,Yes,Yes,0,Yes,No,Yes,No,Two year,Yes,Mailed check,18.56,,No
CUST-11779,Male,1,No,No,11,Yes,DSL,No internet service,Yes,One year,Yes,Bank transfer (automatic),76.15,800.97,No
CUST-11780,Male,0,No,No,28,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,70.28,1836.91,No
CUST-11781,Female,0,Yes,No,7,No,No,No,Yes,Month-to-month,Yes,Electronic check,18.0,123.85,No
CUST-11782,Male,1,No,No,1,Yes,Fiber optic,No internet service,Yes,One year,Yes,Electronic check,84.35,84.76,No
CUST-11783,Male,0,No,No,14,Yes,DSL,Yes,No internet service,One year,No,Mailed check,65.23,864.68,No
CUST-11784,Female,0,Yes,Yes,10,Yes,No,No,No internet service,Two year,No,Electronic check,21.87,225.53,No
CUST-11785,Male,0,Yes,No,2,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),120.0,236.89,No
CUST-11786,Female,0,No,Yes,1,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),71.61,70.81,Yes
CUST-11787,Female,0,No,No,72,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,63.43,4696.73,Yes
CUST-11788,Male,0,Yes,No,11,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,24.85,268.44,Yes
CUST-11789,Female,0,No,Yes,48,Yes,DSL,No,No internet service,Month-to-month,Yes,Credit card (automatic),58.43,2643.49,Yes
CUST-11790,Female,0,Yes,No,10,Yes,Fiber optic,Yes,Yes,Two year,Yes,Credit card (automatic),91.13,938.71,No
CUST-11791,Male,1,No,Yes,72,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer (automatic),84.51,5714.91,Yes
CUST-11792,Female,0,Yes,No,0,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,63.0,,No
CUST-11793,Male,0,Yes,No,10,Yes,Fiber optic,Yes,No internet service,One year,Yes,Credit card (automatic),71.05,721.35,No
CUST-11794,Female,0,Yes,No,19,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),85.22,1485.87,No
CUST-11795,Male,0,Yes,No,38,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,88.22,3461.06,Yes
CUST-11796,Female,0,No,No,17,Yes,No,No,No,Month-to-month,No,Electronic check,18.0,289.5,No
CUST-11797,Female,0,Yes,No,21,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,65.37,1405.35,No
CUST-11798,Male,0,Yes,Yes,71,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,61.32,4427.04,No
CUST-11799,Male,0,No,No,3,Yes,DSL,No,No,One year,No,Credit card (automatic),65.58,205.52,No
CUST-11800,Female,0,Yes,No,27,Yes,DSL,No,No,One year,Yes,Bank transfer (automatic),41.89,1075.5,No
CUST-11801,Male,0,No,Yes,60,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,80.06,4485.64,No
CUST-11802,Female,0,Yes,No,23,Yes,DSL,Yes,No internet service,Two year,Yes,Bank transfer (automatic),46.29,1085.95,No
CUST-11803,Female,0,Yes,Yes,49,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,100.07,4531.08,No
CUST-11804,Male,0,No,Yes,55,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),21.31,1111.13,No
CUST-11805,Male,0,Yes,No,19,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),19.47,356.14,Yes
CUST-11806,Female,0,No,Yes,14,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,103.51,1499.98,No
CUST-11807,Female,0,Yes,No,8,Yes,Fiber optic,Yes,Yes,One year,Yes,Credit card (automatic),83.57,634.4,No
CUST-11808,Male,0,Yes,Yes,1,No,DSL,No,No internet service,One year,Yes,Electronic check,63.1,59.02,No
CUST-11809,Female,0,Yes,No,30,Yes,Fiber optic,Yes,No internet service,One year,Yes,Mailed check,46.45,1450.18,No
CUST-11810,Male,0,No,No,8,Yes,Fiber optic,Yes,No internet service,One year,No,Credit card (automatic),80.37,638.19,No
CUST-11811,Male,0,No,Yes,2,Yes,DSL,Yes,No internet service,One year,No,Bank transfer (automatic),74.37,136.04,No
CUST-11812,Male,0,No,Yes,30,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),66.41,1969.33,Yes
CUST-11813,Female,0,Yes,No,26,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,89.26,2434.97,Yes
CUST-11814,Male,0,Yes,No,36,Yes,Fiber optic,No,Yes,Two year,No,Mailed check,87.91,3283.11,No
CUST-11815,Male,1,No,Yes,19,Yes,DSL,No internet service,Yes,Month-to-month,No,Electronic check,28.8,512.67,No
CUST-11816,Male,0,Yes,No,45,No,Fiber optic,No,No,Month-to-month,No,Electronic check,81.52,3328.82,Yes
CUST-11817,Female,1,Yes,No,14,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,55.07,699.36,No
CUST-11818,Male,0,No,Yes,10,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,66.4,634.09,Yes
CUST-11819,Female,1,Yes,No,21,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,51.7,1059.2,No
CUST-11820,Male,0,No,Yes,3,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),118.35,356.75,Yes
CUST-11821,Female,1,Yes,No,0,Yes,DSL,No,No,Month-to-month,No,Electronic check,46.25,,No
CUST-11822,Male,0,No,Yes,21,Yes,DSL,No,No internet service,Month-to-month,Yes,Electronic check,59.45,1149.47,Yes
CUST-11823,Female,0,No,No,17,Yes,DSL,No,Yes,Two year,Yes,Mailed check,68.62,1193.84,No
CUST-11824,Male,0,No,No,6,Yes,Fiber optic,Yes,No internet service,Two year,No,Mailed check,105.25,592.49,Yes
CUST-11825,Male,0,No,Yes,53,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.76,3391.95,No
CUST-11826,Male,0,Yes,Yes,31,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,89.97,2919.37,Yes
CUST-11827,Female,0,No,No,26,Yes,No,No internet service,No,One year,No,Electronic check,22.15,540.19,No
CUST-11828,Female,1,Yes,No,20,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,79.74,1589.13,Yes
CUST-11829,Male,0,Yes,No,12,Yes,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),81.22,941.85,Yes
CUST-11830,Female,1,Yes,Yes,4,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.37,351.23,No
CUST-11831,Male,0,Yes,Yes,42,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.59,2150.65,Yes
CUST-11832,Male,0,Yes,No,1,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer (automatic),81.69,73.7,Yes
CUST-11833,Female,0,Yes,No,3,Yes,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),63.86,180.35,Yes
CUST-11834,Female,0,No,No,11,Yes,DSL,Yes,Yes,Two year,Yes,Electronic check,56.32,563.71,No
CUST-11835,Female,0,Yes,No,72,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),47.24,3280.14,No
CUST-11836,Male,0,Yes,No,8,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card (automatic),50.94,392.11,No
CUST-11837,Female,0,Yes,No,43,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),43.94,1747.45,No
CUST-11838,Female,0,Yes,No,26,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer (automatic),66.16,1753.33,Yes
CUST-11839,Male,0,Yes,Yes,12,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,89.23,1051.74,No
CUST-11840,Male,0,No,No,3,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.78,254.31,No
CUST-11841,Female,0,Yes,Yes,27,Yes,Fiber optic,No,No internet service,Two year,Yes,Electronic check,95.86,2399.12,No
CUST-11842,Male,0,No,Yes,72,Yes,DSL,No,Yes,One year,No,Bank transfer (automatic),62.3,4339.1,No
CUST-11843,Female,0,No,Yes,4,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,33.37,127.31,No
CUST-11844,Female,0,No,No,4,Yes,Fiber optic,No,No,One year,No,Mailed check,75.79,297.28,No
CUST-11845,Male,0,No,Yes,1,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),20.02,19.73,No
CUST-11846,Male,0,No,Yes,8,Yes,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.9,888.65,No
CUST-11847,Female,0,No,No,41,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,80.98,3426.35,No
CUST-11848,Female,0,Yes,No,9,Yes,No,No,No internet service,Month-to-month,No,Mailed check,18.1,166.22,No
CUST-11849,Female,0,No,Yes,21,Yes,No,No internet service,No,One year,No,Mailed check,30.8,664.09,No
CUST-11850,Male,0,Yes,No,15,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.99,702.79,No
CUST-11851,Female,0,Yes,No,2,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,67.85,123.21,Yes
CUST-11852,Female,0,Yes,No,1,Yes,DSL,No,Yes,One year,No,Bank transfer (automatic),62.28,57.14,No
CUST-11853,Male,1,Yes,Yes,3,Yes,No,No,No,Two year,No,Electronic check,31.87,98.72,No
CUST-11854,Male,0,No,No,72,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),27.88,1923.7,No
CUST-11855,Female,0,No,No,6,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.14,647.03,Yes
CUST-11856,Male,0,Yes,Yes,11,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),109.65,1190.78,Yes
CUST-11857,Female,0,No,No,5,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,109.61,511.8,Yes
CUST-11858,Female,0,Yes,Yes,6,Yes,DSL,Yes,Yes,One year,Yes,Electronic check,52.1,315.23,No
CUST-11859,Female,0,No,No,20,Yes,No,Yes,No,One year,No,Mailed check,19.36,402.07,No
CUST-11860,Male,0,Yes,No,55,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.68,4877.7,Yes
CUST-11861,Female,0,No,No,19,Yes,DSL,No,No,Month-to-month,No,Credit card (automatic),57.76,1116.8,Yes
CUST-11862,Female,0,No,Yes,4,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,82.95,322.05,Yes
CUST-11863,Male,0,Yes,No,25,Yes,DSL,Yes,No,One year,No,Credit card (automatic),52.8,1312.35,No
CUST-11864,Female,0,No,No,3,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,49.47,140.74,No
CUST-11865,Female,0,Yes,No,3,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card (automatic),82.41,253.8,Yes
CUST-11866,Male,1,Yes,Yes,15,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,18.45,252.16,No
CUST-11867,Female,0,No,No,2,Yes,No,Yes,No,One year,Yes,Electronic check,18.0,33.65,No
CUST-11868,Female,0,Yes,Yes,11,No,No,No,Yes,Month-to-month,Yes,Electronic check,26.36,276.94,No
CUST-11869,Female,0,No,Yes,41,No,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),88.3,3424.5,No
CUST-11870,Female,1,No,Yes,15,Yes,DSL,Yes,No,Two year,Yes,Electronic check,67.46,1057.22,No
CUST-11871,Female,0,No,No,43,No,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),74.49,3085.17,Yes
CUST-11872,Male,0,Yes,No,37,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,38.06,1356.82,No
CUST-11873,Female,0,Yes,No,9,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,68.16,570.56,Yes
CUST-11874,Female,0,Yes,Yes,6,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,58.06,347.94,No
CUST-11875,Female,0,Yes,No,13,Yes,Fiber optic,No internet service,No,Two year,Yes,Electronic check,76.49,973.77,No
CUST-11876,Female,0,Yes,No,12,Yes,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer (automatic),76.01,894.38,No
CUST-11877,Female,0,No,Yes,18,No,DSL,Yes,Yes,Two year,No,Credit card (automatic),70.99,1181.75,No
CUST-11878,Male,1,No,Yes,5,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),87.28,394.11,No
CUST-11879,Female,0,Yes,Yes,24,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),32.7,794.3,No
CUST-11880,Female,0,No,No,22,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),101.75,2230.19,No
CUST-11881,Male,0,No,Yes,7,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,53.06,364.72,No
CUST-11882,Female,0,No,No,6,Yes,Fiber optic,No,No internet service,One year,No,Bank transfer (automatic),93.87,507.4,No
CUST-11883,Female,0,Yes,Yes,61,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,102.21,5710.33,Yes
CUST-11884,Male,1,No,No,24,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,59.49,1378.87,No
CUST-11885,Male,0,No,No,27,Yes,No,No,No,Month-to-month,No,Credit card (automatic),18.0,448.55,Yes
CUST-11886,Male,0,Yes,No,0,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),63.12,,No
CUST-11887,Male,0,No,No,15,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),72.71,1142.68,No
CUST-11888,Female,0,No,No,8,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,81.06,594.45,No
CUST-11889,Female,0,No,Yes,72,Yes,DSL,Yes,No internet service,Two year,Yes,Electronic check,47.34,3437.48,No
CUST-11890,Female,0,Yes,Yes,10,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.07,790.74,Yes
CUST-11891,Male,0,No,No,42,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,87.78,3599.27,No
CUST-11892,Male,0,No,Yes,51,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,23.06,1059.63,No
CUST-11893,Female,0,No,No,17,Yes,DSL,No internet service,No internet service,One year,Yes,Electronic check,49.15,840.64,No
CUST-11894,Female,0,No,No,43,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),62.57,2584.76,No
CUST-11895,Female,1,No,Yes,21,Yes,DSL,Yes,Yes,One year,Yes,Electronic check,46.61,994.12,No
CUST-11896,Male,0,No,Yes,0,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),37.88,,No
CUST-11897,Male,1,No,No,43,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,73.18,3179.45,No
CUST-11898,Female,0,Yes,No,9,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),26.82,218.55,Yes
CUST-11899,Male,0,Yes,Yes,4,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,55.9,222.14,No
CUST-11900,Female,0,No,No,60,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.19,5358.36,Yes
CUST-11901,Female,0,No,No,12,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,31.83,348.03,Yes
CUST-11902,Male,0,No,No,8,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),41.23,331.91,No
CUST-11903,Female,1,No,No,43,Yes,Fiber optic,Yes,Yes,One year,Yes,Mailed check,80.2,3541.67,No
CUST-11904,Male,1,Yes,No,11,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,85.2,870.9,Yes
CUST-11905,Male,0,No,No,2,Yes,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer (automatic),85.8,166.38,No
CUST-11906,Female,1,No,No,8,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.37,577.53,No
CUST-11907,Female,1,No,No,24,Yes,No,No,Yes,One year,Yes,Mailed check,23.84,540.48,No
CUST-11908,Male,0,Yes,No,16,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,25.14,381.1,No
CUST-11909,Male,0,Yes,No,23,Yes,DSL,Yes,No internet service,Two year,Yes,Credit card (automatic),70.93,1662.51,No
